"","country","points"
"132022","France",94
"132023","France",94
"132024","France",94
"132025","France",94
"132026","France",94
"132027","France",94
"132028","France",94
"132029","France",94
"132030","France",94
"132031","Portugal",88
"132032","Israel",88
"132033","US",88
"132034","Italy",88
"132035","Greece",88
"132036","Italy",88
"132037","US",88
"132038","US",88
"132039","France",88
"132040","France",88
"132041","US",88
"132042","Spain",88
"132043","France",88
"132044","US",88
"132045","France",88
"132046","France",88
"132047","France",88
"132048","Portugal",88
"132049","US",88
"132050","Italy",88
"132051","US",88
"132052","US",88
"132053","France",88
"132054","Greece",88
"132055","Italy",88
"132056","Italy",88
"132057","Portugal",88
"132058","US",88
"132059","US",88
"132060","Spain",88
"132061","Italy",92
"132062","US",92
"132063","US",92
"132064","France",92
"132065","New Zealand",92
"132066","US",92
"132067","US",92
"132068","US",92
"132069","US",92
"132070","Italy",92
"132071","US",92
"132072","US",92
"132073","South Africa",92
"132074","US",92
"132075","Spain",92
"132076","US",92
"132077","US",92
"132078","France",92
"132079","US",92
"132080","US",92
"132081","Italy",92
"132082","US",92
"132083","France",92
"132084","Italy",92
"132085","Italy",92
"132086","US",92
"132087","Italy",92
"132088","US",92
"132089","US",92
"132090","US",92
"132091","Italy",88
"132092","Argentina",88
"132093","Austria",88
"132094","France",88
"132095","US",88
"132096","Austria",88
"132097","France",88
"132098","US",88
"132099","US",88
"132100","US",88
"132101","Argentina",88
"132102","Austria",88
"132103","US",87
"132104","Argentina",87
"132105","US",87
"132106","US",87
"132107","US",87
"132108","US",87
"132109","US",87
"132110","US",87
"132111","US",87
"132112","Austria",87
"132113","Austria",87
"132114","Argentina",87
"132115","US",87
"132116","Italy",87
"132117","Italy",87
"132118","US",87
"132119","Italy",87
"132120","US",87
"132121","Italy",89
"132122","Australia",89
"132123","Spain",89
"132124","US",89
"132125","US",89
"132126","US",89
"132127","New Zealand",89
"132128","Greece",89
"132129","US",89
"132130","US",89
"132131","US",89
"132132","US",89
"132133","US",89
"132134","France",89
"132135","New Zealand",89
"132136","US",89
"132137","US",89
"132138","US",89
"132139","US",89
"132140","US",89
"132141","New Zealand",89
"132142","Greece",89
"132143","Australia",89
"132144","Spain",89
"132145","US",89
"132146","Spain",89
"132147","US",89
"132148","Spain",88
"132149","Spain",88
"132150","US",88
"132151","Argentina",87
"132152","France",87
"132153","US",87
"132154","Australia",87
"132155","US",87
"132156","Australia",87
"132157","Australia",87
"132158","US",87
"132159","Italy",87
"132160","Australia",87
"132161","US",87
"132162","Spain",87
"132163","Spain",87
"132164","Australia",87
"132165","Argentina",87
"132166","Italy",87
"132167","Italy",87
"132168","Australia",87
"132169","Argentina",87
"132170","US",87
"132171","Italy",87
"132172","US",87
"132173","US",87
"132174","US",87
"132175","Argentina",87
"132176","Italy",87
"132177","US",87
"132178","Italy",87
"132179","Italy",87
"132180","US",87
"132181","South Africa",90
"132182","France",90
"132183","US",90
"132184","South Africa",90
"132185","Spain",90
"132186","Portugal",90
"132187","US",90
"132188","France",90
"132189","US",90
"132190","France",90
"132191","Spain",90
"132192","Portugal",90
"132193","US",90
"132194","US",90
"132195","France",90
"132196","South Africa",90
"132197","New Zealand",90
"132198","France",90
"132199","France",90
"132200","Portugal",90
"132201","New Zealand",90
"132202","Portugal",90
"132203","France",90
"132204","US",90
"132205","New Zealand",90
"132206","France",90
"132207","Portugal",90
"132208","US",90
"132209","US",90
"132210","New Zealand",90
"132211","France",91
"132212","France",91
"132213","Portugal",91
"132214","US",91
"132215","Germany",91
"132216","US",91
"132217","US",91
"132218","Australia",91
"132219","Germany",91
"132220","Italy",91
"132221","US",91
"132222","Spain",91
"132223","US",91
"132224","Italy",91
"132225","US",91
"132226","Portugal",91
"132227","Germany",91
"132228","US",91
"132229","Portugal",91
"132230","Spain",91
"132231","US",91
"132232","US",91
"132233","Spain",91
"132234","Germany",91
"132235","US",91
"132236","US",91
"132237","US",91
"132238","US",91
"132239","US",91
"132240","Italy",91
"132241","Argentina",87
"132242","Italy",87
"132243","New Zealand",87
"132244","US",87
"132245","Italy",87
"132246","Italy",87
"132247","Italy",87
"132248","Italy",87
"132249","Italy",87
"132250","US",87
"132251","US",87
"132252","US",87
"132253","Italy",87
"132254","US",87
"132255","US",87
"132256","US",87
"132257","Italy",87
"132258","US",87
"132259","Argentina",86
"132260","US",86
"132261","Argentina",86
"132262","France",86
"132263","Italy",86
"132264","US",86
"132265","US",86
"132266","US",86
"132267","Argentina",86
"132268","US",86
"132269","Italy",86
"132270","France",86
"132271","Spain",91
"132272","Italy",91
"132273","US",91
"132274","Italy",91
"132275","US",91
"132276","Portugal",91
"132277","Italy",91
"132278","Italy",91
"132279","Italy",91
"132280","Italy",91
"132281","Italy",91
"132282","Italy",91
"132283","Portugal",91
"132284","Italy",91
"132285","Italy",91
"132286","Italy",91
"132287","Italy",91
"132288","Italy",91
"132289","Italy",91
"132290","Italy",91
"132291","Italy",90
"132292","US",90
"132293","Spain",90
"132294","US",90
"132295","US",90
"132296","US",90
"132297","Italy",90
"132298","Italy",90
"132299","Germany",90
"132300","US",90
"132301","Italy",88
"132302","Portugal",88
"132303","US",88
"132304","Spain",88
"132305","France",88
"132306","Greece",88
"132307","France",88
"132308","US",88
"132309","Spain",88
"132310","US",88
"132311","France",88
"132312","Spain",88
"132313","US",88
"132314","France",88
"132315","France",88
"132316","US",88
"132317","US",88
"132318","Spain",88
"132319","US",88
"132320","France",87
"132321","France",87
"132322","Greece",87
"132323","US",87
"132324","Italy",87
"132325","France",87
"132326","France",87
"132327","France",87
"132328","France",87
"132329","Greece",87
"132330","US",87
"132331","France",94
"132332","France",93
"132333","France",93
"132334","France",93
"132335","France",93
"132336","France",93
"132337","France",93
"132338","France",93
"132339","France",93
"132340","France",93
"132341","France",93
"132342","France",93
"132343","France",93
"132344","France",93
"132345","France",93
"132346","France",93
"132347","France",93
"132348","France",93
"132349","France",93
"132350","France",93
"132351","France",93
"132352","France",93
"132353","France",93
"132354","France",93
"132355","France",93
"132356","France",93
"132357","France",93
"132358","France",93
"132359","France",93
"132360","France",93
"132361","US",87
"132362","Argentina",87
"132363","US",87
"132364","France",87
"132365","France",87
"132366","US",87
"132367","Italy",87
"132368","US",87
"132369","US",87
"132370","Austria",87
"132371","US",87
"132372","Austria",87
"132373","Austria",87
"132374","US",87
"132375","Austria",87
"132376","US",87
"132377","France",87
"132378","US",87
"132379","US",87
"132380","US",87
"132381","Argentina",87
"132382","France",87
"132383","US",87
"132384","US",87
"132385","US",87
"132386","US",87
"132387","US",87
"132388","Austria",87
"132389","US",87
"132390","Austria",87
"132391","US",92
"132392","France",92
"132393","France",92
"132394","New Zealand",92
"132395","US",92
"132396","US",92
"132397","France",91
"132398","Italy",91
"132399","Italy",91
"132400","US",91
"132401","Spain",91
"132402","Italy",91
"132403","New Zealand",91
"132404","Italy",91
"132405","Spain",91
"132406","US",91
"132407","US",91
"132408","New Zealand",91
"132409","US",91
"132410","France",91
"132411","France",91
"132412","France",91
"132413","Italy",91
"132414","France",91
"132415","Italy",91
"132416","US",91
"132417","US",91
"132418","New Zealand",91
"132419","Italy",91
"132420","Germany",91
"132421","US",88
"132422","Spain",88
"132423","Greece",88
"132424","US",88
"132425","Italy",88
"132426","US",88
"132427","US",88
"132428","Greece",88
"132429","New Zealand",88
"132430","US",88
"132431","New Zealand",88
"132432","Italy",88
"132433","US",88
"132434","US",88
"132435","US",88
"132436","New Zealand",88
"132437","Greece",88
"132438","Argentina",88
"132439","Spain",88
"132440","New Zealand",88
"132441","New Zealand",88
"132442","Italy",88
"132443","Greece",88
"132444","Spain",88
"132445","Italy",88
"132446","US",88
"132447","US",88
"132448","US",88
"132449","Spain",88
"132450","New Zealand",88
"132451","US",87
"132452","Australia",87
"132453","Argentina",87
"132454","Argentina",87
"132455","Australia",87
"132456","US",87
"132457","Australia",87
"132458","Australia",87
"132459","France",87
"132460","Australia",87
"132461","Italy",87
"132462","US",87
"132463","US",87
"132464","US",87
"132465","Australia",87
"132466","US",86
"132467","Spain",86
"132468","US",86
"132469","US",86
"132470","France",86
"132471","Spain",86
"132472","US",86
"132473","Australia",86
"132474","Spain",86
"132475","Italy",86
"132476","Spain",86
"132477","Italy",86
"132478","US",86
"132479","Spain",86
"132480","US",86
"132481","US",90
"132482","France",89
"132483","Uruguay",89
"132484","Portugal",89
"132485","South Africa",89
"132486","France",89
"132487","South Africa",89
"132488","Spain",89
"132489","South Africa",89
"132490","Portugal",89
"132491","Portugal",89
"132492","Spain",89
"132493","Spain",89
"132494","South Africa",89
"132495","US",89
"132496","France",89
"132497","France",89
"132498","US",89
"132499","Spain",89
"132500","Spain",89
"132501","France",89
"132502","South Africa",89
"132503","South Africa",89
"132504","US",89
"132505","South Africa",89
"132506","France",89
"132507","France",89
"132508","US",89
"132509","South Africa",89
"132510","South Africa",89
"132511","US",91
"132512","US",91
"132513","US",91
"132514","Argentina",91
"132515","US",91
"132516","Portugal",91
"132517","US",91
"132518","France",90
"132519","US",90
"132520","Portugal",90
"132521","US",90
"132522","US",90
"132523","US",90
"132524","US",90
"132525","US",90
"132526","US",90
"132527","US",90
"132528","Italy",90
"132529","US",90
"132530","Australia",90
"132531","US",90
"132532","US",90
"132533","US",90
"132534","US",90
"132535","Spain",90
"132536","Australia",90
"132537","Argentina",90
"132538","US",90
"132539","Germany",90
"132540","Portugal",90
"132541","Italy",86
"132542","New Zealand",86
"132543","Italy",86
"132544","US",86
"132545","Italy",86
"132546","US",86
"132547","US",86
"132548","Italy",86
"132549","Italy",86
"132550","US",86
"132551","US",86
"132552","Argentina",86
"132553","New Zealand",86
"132554","Australia",86
"132555","US",86
"132556","Italy",86
"132557","Argentina",86
"132558","US",86
"132559","US",86
"132560","Italy",86
"132561","Argentina",86
"132562","US",86
"132563","US",86
"132564","Argentina",86
"132565","Italy",86
"132566","US",86
"132567","Italy",86
"132568","US",86
"132569","US",86
"132570","US",86
"132571","Italy",90
"132572","US",90
"132573","Italy",90
"132574","Spain",90
"132575","Italy",90
"132576","US",90
"132577","Italy",90
"132578","Italy",90
"132579","Italy",90
"132580","Germany",90
"132581","Italy",90
"132582","Spain",90
"132583","US",90
"132584","Israel",90
"132585","Italy",90
"132586","US",90
"132587","Germany",90
"132588","Germany",90
"132589","US",90
"132590","Australia",90
"132591","US",90
"132592","Italy",90
"132593","Germany",90
"132594","Australia",90
"132595","Italy",90
"132596","US",90
"132597","Italy",90
"132598","Italy",90
"132599","US",90
"132600","Italy",90
"132601","US",87
"132602","Greece",87
"132603","Greece",87
"132604","France",87
"132605","US",87
"132606","US",87
"132607","US",87
"132608","France",87
"132609","US",87
"132610","US",87
"132611","Portugal",87
"132612","US",87
"132613","US",87
"132614","Greece",87
"132615","Greece",87
"132616","Italy",87
"132617","Greece",87
"132618","Portugal",87
"132619","Spain",87
"132620","US",87
"132621","US",87
"132622","US",87
"132623","Greece",87
"132624","US",87
"132625","France",87
"132626","France",87
"132627","France",87
"132628","US",87
"132629","Italy",87
"132630","US",87
"132631","France",93
"132632","France",93
"132633","France",93
"132634","France",93
"132635","France",93
"132636","France",93
"132637","France",93
"132638","France",93
"132639","France",92
"132640","France",92
"132641","France",92
"132642","France",92
"132643","France",92
"132644","France",92
"132645","France",92
"132646","France",92
"132647","France",92
"132648","France",92
"132649","France",92
"132650","France",92
"132651","France",92
"132652","France",92
"132653","France",92
"132654","France",92
"132655","France",92
"132656","France",92
"132657","France",92
"132658","France",92
"132659","France",92
"132660","France",92
"132661","Argentina",87
"132662","Italy",87
"132663","Austria",87
"132664","Italy",87
"132665","Austria",87
"132666","France",87
"132667","Austria",87
"132668","Argentina",87
"132669","Argentina",87
"132670","US",87
"132671","Austria",87
"132672","US",87
"132673","Austria",87
"132674","US",87
"132675","Austria",87
"132676","Austria",87
"132677","Austria",87
"132678","US",87
"132679","Austria",87
"132680","US",87
"132681","US",87
"132682","France",87
"132683","US",87
"132684","Argentina",87
"132685","US",87
"132686","France",87
"132687","US",87
"132688","Germany",87
"132689","US",87
"132690","US",86
"132691","New Zealand",91
"132692","US",91
"132693","Spain",91
"132694","US",91
"132695","US",91
"132696","New Zealand",91
"132697","US",91
"132698","New Zealand",91
"132699","Italy",91
"132700","US",91
"132701","Italy",91
"132702","Spain",91
"132703","France",91
"132704","US",91
"132705","France",91
"132706","US",91
"132707","US",91
"132708","US",91
"132709","Spain",91
"132710","Spain",91
"132711","Germany",91
"132712","New Zealand",91
"132713","US",91
"132714","Italy",91
"132715","US",91
"132716","US",91
"132717","Spain",91
"132718","Germany",91
"132719","Italy",91
"132720","Italy",91
"132721","US",88
"132722","Spain",88
"132723","US",88
"132724","Spain",88
"132725","France",88
"132726","Italy",88
"132727","Cyprus",88
"132728","Spain",88
"132729","US",88
"132730","New Zealand",88
"132731","US",88
"132732","New Zealand",88
"132733","Spain",88
"132734","Spain",88
"132735","Argentina",88
"132736","US",87
"132737","Italy",87
"132738","US",87
"132739","Spain",87
"132740","US",87
"132741","Spain",87
"132742","US",87
"132743","US",87
"132744","Spain",87
"132745","Italy",87
"132746","US",87
"132747","France",87
"132748","Australia",87
"132749","US",87
"132750","Italy",87
"132751","US",86
"132752","US",86
"132753","US",86
"132754","Australia",86
"132755","Australia",86
"132756","US",86
"132757","France",86
"132758","Australia",86
"132759","Italy",86
"132760","France",86
"132761","Spain",86
"132762","US",86
"132763","US",86
"132764","Spain",86
"132765","US",86
"132766","US",86
"132767","US",86
"132768","Argentina",86
"132769","Australia",86
"132770","Spain",86
"132771","Australia",86
"132772","Spain",86
"132773","Australia",86
"132774","US",86
"132775","US",86
"132776","Australia",86
"132777","US",86
"132778","Italy",86
"132779","Italy",86
"132780","Spain",86
"132781","France",89
"132782","France",89
"132783","US",89
"132784","South Africa",89
"132785","US",89
"132786","US",89
"132787","New Zealand",89
"132788","France",89
"132789","Spain",89
"132790","Spain",89
"132791","US",89
"132792","France",89
"132793","France",89
"132794","Portugal",89
"132795","New Zealand",89
"132796","Argentina",89
"132797","France",89
"132798","US",89
"132799","Spain",89
"132800","New Zealand",89
"132801","US",89
"132802","South Africa",89
"132803","France",89
"132804","US",89
"132805","Portugal",89
"132806","France",89
"132807","France",89
"132808","Spain",89
"132809","South Africa",89
"132810","South Africa",89
"132811","US",90
"132812","US",90
"132813","France",90
"132814","US",90
"132815","US",90
"132816","US",90
"132817","Argentina",90
"132818","Spain",90
"132819","US",90
"132820","Argentina",90
"132821","US",90
"132822","Argentina",90
"132823","Australia",90
"132824","Italy",90
"132825","Italy",90
"132826","US",90
"132827","Germany",90
"132828","Australia",90
"132829","Portugal",90
"132830","Portugal",90
"132831","US",90
"132832","US",90
"132833","Australia",90
"132834","US",90
"132835","Argentina",90
"132836","US",90
"132837","US",90
"132838","Spain",90
"132839","US",90
"132840","Portugal",90
"132841","France",86
"132842","US",86
"132843","Italy",86
"132844","Argentina",86
"132845","Italy",86
"132846","US",86
"132847","Italy",86
"132848","US",86
"132849","France",86
"132850","Argentina",86
"132851","Italy",86
"132852","Italy",86
"132853","Italy",86
"132854","Italy",86
"132855","Argentina",86
"132856","US",86
"132857","Argentina",86
"132858","Italy",86
"132859","US",86
"132860","US",86
"132861","Italy",86
"132862","US",86
"132863","US",86
"132864","New Zealand",86
"132865","Australia",86
"132866","US",86
"132867","Italy",86
"132868","Italy",86
"132869","New Zealand",86
"132870","Argentina",86
"132871","Italy",90
"132872","Italy",90
"132873","Italy",90
"132874","Italy",90
"132875","Italy",90
"132876","Italy",90
"132877","US",90
"132878","Italy",90
"132879","Italy",90
"132880","Germany",90
"132881","US",90
"132882","Italy",90
"132883","US",90
"132884","Italy",90
"132885","Italy",90
"132886","Italy",90
"132887","US",90
"132888","Portugal",90
"132889","Portugal",90
"132890","US",90
"132891","Italy",90
"132892","France",90
"132893","Italy",90
"132894","Italy",90
"132895","France",90
"132896","Italy",90
"132897","Italy",90
"132898","Italy",90
"132899","US",90
"132900","US",90
"132901","France",87
"132902","US",87
"132903","US",87
"132904","Italy",87
"132905","Greece",87
"132906","Spain",87
"132907","US",87
"132908","Greece",87
"132909","France",87
"132910","Italy",87
"132911","France",87
"132912","Cyprus",87
"132913","US",87
"132914","Greece",87
"132915","US",87
"132916","US",87
"132917","US",87
"132918","France",87
"132919","Spain",87
"132920","Italy",87
"132921","US",87
"132922","US",87
"132923","France",87
"132924","US",87
"132925","Greece",87
"132926","US",87
"132927","US",87
"132928","Italy",87
"132929","Portugal",87
"132930","US",87
"132931","France",92
"132932","France",92
"132933","France",92
"132934","France",92
"132935","France",92
"132936","France",92
"132937","France",92
"132938","France",92
"132939","France",92
"132940","France",92
"132941","France",92
"132942","France",91
"132943","France",91
"132944","France",91
"132945","France",91
"132946","France",91
"132947","France",91
"132948","France",91
"132949","France",91
"132950","France",91
"132951","France",91
"132952","France",91
"132953","France",91
"132954","France",91
"132955","France",91
"132956","France",91
"132957","France",91
"132958","France",91
"132959","France",91
"132960","France",91
"132961","US",91
"132962","Spain",91
"132963","US",91
"132964","France",91
"132965","New Zealand",91
"132966","Germany",91
"132967","US",90
"132968","New Zealand",90
"132969","France",90
"132970","France",90
"132971","France",90
"132972","US",90
"132973","US",90
"132974","Italy",90
"132975","New Zealand",90
"132976","Italy",90
"132977","US",90
"132978","Spain",90
"132979","US",90
"132980","France",90
"132981","Italy",90
"132982","Italy",90
"132983","New Zealand",90
"132984","US",90
"132985","New Zealand",90
"132986","US",90
"132987","Spain",90
"132988","Italy",90
"132989","Italy",90
"132990","Germany",90
"132991","US",86
"132992","US",86
"132993","Austria",86
"132994","France",86
"132995","US",86
"132996","US",86
"132997","US",86
"132998","Italy",86
"132999","Argentina",86
"133000","US",86
"133001","US",86
"133002","Argentina",86
"133003","US",86
"133004","France",86
"133005","US",86
"133006","France",86
"133007","US",86
"133008","US",86
"133009","US",86
"133010","France",86
"133011","US",86
"133012","US",86
"133013","Argentina",86
"133014","Austria",86
"133015","Argentina",86
"133016","US",86
"133017","France",86
"133018","US",86
"133019","Argentina",86
"133020","Austria",86
"133021","US",87
"133022","US",87
"133023","Spain",87
"133024","Spain",87
"133025","France",87
"133026","US",87
"133027","US",87
"133028","US",87
"133029","US",87
"133030","Greece",87
"133031","Italy",87
"133032","US",87
"133033","Spain",87
"133034","Greece",87
"133035","New Zealand",87
"133036","US",87
"133037","Spain",87
"133038","Spain",87
"133039","US",87
"133040","US",87
"133041","Argentina",87
"133042","US",87
"133043","New Zealand",87
"133044","New Zealand",87
"133045","US",87
"133046","US",87
"133047","New Zealand",87
"133048","US",87
"133049","Greece",87
"133050","US",87
"133051","US",86
"133052","US",86
"133053","US",86
"133054","US",86
"133055","France",86
"133056","US",86
"133057","Argentina",86
"133058","US",86
"133059","US",86
"133060","Spain",86
"133061","Spain",86
"133062","Argentina",86
"133063","US",86
"133064","US",86
"133065","US",86
"133066","Spain",86
"133067","US",85
"133068","US",85
"133069","Argentina",85
"133070","US",85
"133071","Italy",85
"133072","US",85
"133073","Spain",85
"133074","US",85
"133075","Argentina",85
"133076","Spain",85
"133077","Australia",85
"133078","US",85
"133079","Spain",85
"133080","France",85
"133081","US",89
"133082","South Africa",89
"133083","US",88
"133084","Spain",88
"133085","US",88
"133086","France",88
"133087","Argentina",88
"133088","France",88
"133089","France",88
"133090","Argentina",88
"133091","US",88
"133092","US",88
"133093","France",88
"133094","New Zealand",88
"133095","Portugal",88
"133096","New Zealand",88
"133097","France",88
"133098","US",88
"133099","France",88
"133100","Portugal",88
"133101","Spain",88
"133102","Argentina",88
"133103","South Africa",88
"133104","Portugal",88
"133105","New Zealand",88
"133106","US",88
"133107","Spain",88
"133108","New Zealand",88
"133109","Spain",88
"133110","US",88
"133111","US",90
"133112","Italy",90
"133113","France",90
"133114","US",90
"133115","US",90
"133116","US",90
"133117","US",90
"133118","US",90
"133119","Portugal",90
"133120","US",90
"133121","Italy",90
"133122","US",90
"133123","US",90
"133124","Portugal",90
"133125","Portugal",90
"133126","US",90
"133127","US",90
"133128","Australia",90
"133129","US",90
"133130","US",90
"133131","US",90
"133132","US",90
"133133","US",90
"133134","US",90
"133135","US",90
"133136","Italy",90
"133137","France",90
"133138","Australia",90
"133139","US",90
"133140","Germany",90
"133141","Argentina",86
"133142","Italy",86
"133143","US",86
"133144","Argentina",86
"133145","US",86
"133146","Argentina",86
"133147","US",85
"133148","US",85
"133149","Italy",85
"133150","US",85
"133151","US",85
"133152","Argentina",85
"133153","US",85
"133154","US",85
"133155","Italy",85
"133156","US",85
"133157","US",85
"133158","US",85
"133159","US",85
"133160","Argentina",85
"133161","US",85
"133162","France",85
"133163","US",85
"133164","US",85
"133165","US",85
"133166","US",85
"133167","US",85
"133168","France",85
"133169","Argentina",85
"133170","US",85
"133171","Spain",90
"133172","Portugal",90
"133173","Italy",90
"133174","Italy",90
"133175","Italy",90
"133176","Portugal",90
"133177","Portugal",90
"133178","Italy",90
"133179","Italy",90
"133180","Australia",90
"133181","Italy",90
"133182","Italy",90
"133183","Italy",90
"133184","US",90
"133185","US",90
"133186","Italy",90
"133187","Australia",90
"133188","US",90
"133189","Italy",90
"133190","Italy",90
"133191","Italy",90
"133192","Italy",90
"133193","Italy",90
"133194","France",90
"133195","Spain",90
"133196","Italy",90
"133197","Germany",90
"133198","Italy",90
"133199","Spain",90
"133200","Spain",90
"133201","France",87
"133202","US",87
"133203","Italy",87
"133204","Israel",87
"133205","US",87
"133206","US",87
"133207","Italy",87
"133208","France",87
"133209","US",87
"133210","France",87
"133211","Spain",87
"133212","Israel",87
"133213","US",87
"133214","US",87
"133215","US",87
"133216","US",87
"133217","US",87
"133218","France",87
"133219","France",87
"133220","France",87
"133221","France",87
"133222","US",87
"133223","US",87
"133224","Spain",87
"133225","Spain",87
"133226","Portugal",87
"133227","Portugal",87
"133228","US",87
"133229","France",87
"133230","US",87
"133231","France",91
"133232","France",91
"133233","France",91
"133234","France",91
"133235","France",91
"133236","France",91
"133237","France",91
"133238","France",91
"133239","France",91
"133240","France",91
"133241","France",91
"133242","France",91
"133243","France",91
"133244","France",91
"133245","France",91
"133246","France",91
"133247","France",91
"133248","France",91
"133249","France",91
"133250","France",91
"133251","France",91
"133252","France",91
"133253","France",90
"133254","France",90
"133255","France",90
"133256","France",90
"133257","France",90
"133258","France",90
"133259","France",90
"133260","France",90
"133261","US",87
"133262","Italy",87
"133263","US",87
"133264","US",87
"133265","New Zealand",87
"133266","New Zealand",87
"133267","Spain",87
"133268","Spain",87
"133269","US",87
"133270","US",87
"133271","US",87
"133272","Australia",87
"133273","US",87
"133274","US",87
"133275","US",87
"133276","New Zealand",87
"133277","France",87
"133278","New Zealand",87
"133279","US",87
"133280","US",87
"133281","Spain",87
"133282","Italy",87
"133283","US",87
"133284","US",87
"133285","France",87
"133286","Greece",87
"133287","Spain",87
"133288","Greece",87
"133289","US",87
"133290","Spain",87
"133291","US",90
"133292","South Africa",90
"133293","US",90
"133294","Spain",90
"133295","Italy",90
"133296","Spain",90
"133297","France",90
"133298","France",90
"133299","France",90
"133300","France",90
"133301","France",90
"133302","New Zealand",90
"133303","South Africa",90
"133304","US",90
"133305","Spain",90
"133306","Spain",90
"133307","US",90
"133308","New Zealand",90
"133309","US",90
"133310","US",90
"133311","Spain",90
"133312","Germany",90
"133313","France",90
"133314","Italy",90
"133315","France",90
"133316","France",90
"133317","France",90
"133318","France",90
"133319","US",90
"133320","France",90
"133321","US",86
"133322","France",86
"133323","Argentina",86
"133324","Argentina",86
"133325","Argentina",86
"133326","US",86
"133327","France",86
"133328","US",86
"133329","US",86
"133330","Argentina",86
"133331","Italy",86
"133332","Austria",86
"133333","US",86
"133334","Austria",86
"133335","Argentina",86
"133336","US",86
"133337","Argentina",86
"133338","US",86
"133339","US",86
"133340","Austria",86
"133341","US",86
"133342","Austria",86
"133343","Austria",86
"133344","Argentina",86
"133345","France",86
"133346","US",86
"133347","France",86
"133348","Argentina",86
"133349","Argentina",86
"133350","US",86
"133351","Italy",85
"133352","US",85
"133353","France",85
"133354","Argentina",85
"133355","Australia",85
"133356","US",85
"133357","US",85
"133358","US",85
"133359","Spain",85
"133360","Spain",85
"133361","Spain",85
"133362","Italy",85
"133363","Australia",85
"133364","US",85
"133365","Argentina",85
"133366","US",85
"133367","US",85
"133368","Argentina",85
"133369","US",85
"133370","Spain",85
"133371","US",85
"133372","US",85
"133373","US",85
"133374","US",85
"133375","US",85
"133376","US",85
"133377","Italy",85
"133378","US",85
"133379","US",85
"133380","Spain",85
"133381","France",88
"133382","Spain",88
"133383","Portugal",88
"133384","New Zealand",88
"133385","France",88
"133386","Portugal",88
"133387","France",88
"133388","US",88
"133389","France",88
"133390","Spain",88
"133391","South Africa",88
"133392","New Zealand",88
"133393","US",88
"133394","US",88
"133395","Argentina",88
"133396","South Africa",88
"133397","US",88
"133398","Portugal",88
"133399","US",88
"133400","US",88
"133401","Portugal",88
"133402","US",88
"133403","Argentina",88
"133404","US",88
"133405","Argentina",87
"133406","US",87
"133407","Argentina",87
"133408","US",87
"133409","France",87
"133410","US",87
"133411","Italy",90
"133412","Portugal",90
"133413","Italy",90
"133414","Italy",90
"133415","US",90
"133416","US",90
"133417","Italy",90
"133418","US",90
"133419","Australia",90
"133420","US",90
"133421","US",90
"133422","Italy",90
"133423","Australia",90
"133424","US",90
"133425","US",90
"133426","US",90
"133427","France",90
"133428","Australia",90
"133429","US",90
"133430","US",90
"133431","Portugal",90
"133432","Portugal",90
"133433","France",90
"133434","Australia",90
"133435","France",90
"133436","France",90
"133437","US",90
"133438","Portugal",90
"133439","Portugal",90
"133440","Germany",90
"133441","US",85
"133442","Argentina",85
"133443","Italy",85
"133444","US",85
"133445","US",85
"133446","US",85
"133447","Argentina",85
"133448","US",85
"133449","Italy",85
"133450","Argentina",85
"133451","Canada",85
"133452","US",85
"133453","US",85
"133454","Romania",85
"133455","Argentina",85
"133456","Argentina",85
"133457","US",85
"133458","Argentina",85
"133459","US",85
"133460","Argentina",85
"133461","New Zealand",85
"133462","Canada",85
"133463","Italy",85
"133464","US",85
"133465","France",85
"133466","France",84
"133467","Italy",84
"133468","Italy",84
"133469","Italy",84
"133470","US",84
"133471","Italy",89
"133472","US",89
"133473","Germany",89
"133474","Australia",89
"133475","Spain",89
"133476","Italy",89
"133477","Italy",89
"133478","Italy",89
"133479","Italy",89
"133480","Italy",89
"133481","Italy",89
"133482","Italy",89
"133483","Portugal",89
"133484","Australia",89
"133485","Spain",89
"133486","US",89
"133487","Italy",89
"133488","Italy",89
"133489","US",89
"133490","US",89
"133491","Israel",89
"133492","Portugal",89
"133493","Spain",89
"133494","Italy",89
"133495","Italy",89
"133496","US",89
"133497","Portugal",89
"133498","Portugal",89
"133499","Italy",89
"133500","France",89
"133501","US",87
"133502","Spain",87
"133503","US",87
"133504","Greece",87
"133505","US",87
"133506","US",87
"133507","Italy",87
"133508","US",87
"133509","US",87
"133510","Greece",87
"133511","Cyprus",87
"133512","US",87
"133513","US",87
"133514","US",87
"133515","US",87
"133516","US",87
"133517","US",87
"133518","Greece",87
"133519","Spain",87
"133520","US",87
"133521","US",87
"133522","US",87
"133523","Italy",87
"133524","US",87
"133525","Italy",87
"133526","US",87
"133527","Italy",87
"133528","France",87
"133529","France",87
"133530","Greece",87
"133531","France",90
"133532","France",90
"133533","France",90
"133534","France",90
"133535","France",90
"133536","France",90
"133537","France",90
"133538","France",90
"133539","France",90
"133540","France",90
"133541","France",90
"133542","France",90
"133543","France",90
"133544","France",90
"133545","France",89
"133546","France",89
"133547","France",89
"133548","France",89
"133549","France",89
"133550","France",89
"133551","France",89
"133552","France",89
"133553","France",89
"133554","France",89
"133555","France",89
"133556","France",89
"133557","France",89
"133558","France",89
"133559","France",89
"133560","France",89
"133561","US",87
"133562","US",87
"133563","Australia",87
"133564","New Zealand",87
